date,judul,username,tweet,plot,akting,direktor
25/01/2014 14:38,pursuit,susan_siregar,nonton kembali the pursuit of happyness menikmati akting will dan jayden smith tetap gak percaya chris gardner bisa sangat sukses ,0,1,0
19/10/2013 11:19,pursuit,andrea_sukanto,akting si jaden smith bikin gw nangis d pursuit of happyness tapi nyampah begini di after earth ga berkembang,0,-1,0
30/03/2013 22:38,pursuit,ArwanHidayat,the pursuit of happyness juga salah satu film bagus dan sangat menyentuh akting bapak anak will dan jaden smith keren,1,1,0
01/02/2013 16:31,pursuit,tyo_tyoo,memang kalau will smith ini gk ada lawan kalo akting the pursuit of happyness ,0,1,0
23/12/2012 22:16,pursuit,galangmi,nonton pursuit of happyness berulang ulang and yet masih merinding nonton akting will smith pas dia keterima jadi broker ,0,1,0
27/11/2012 07:59,pursuit,dOLLyTaufik,yang kerja sebagai marketing mlm wajib nonton pilem the pursuit of happyness on fox movie will smith akting nya juara ,0,1,0
20/08/2012 13:10,pursuit,gulagarembata,semalem baru nnton pursuit of happyness ngerasain gmana susahnya jadi ayah apalgi klo kehidupannya pas2an akting will smith mantep ,0,1,0
20/05/2012 22:26,pursuit,tyorommy,pursuit of happiness will smith juara bgt akting nya ,0,1,0
05/01/2012 00:56,pursuit,Reyhanmp, kalo mau yg umum mah pursuit of happyness aja pengambilan sudut pndang nya bgs jd dramatis akting will smith nya jg keren pisan,1,1,0
26/12/2011 19:58,pursuit,Chimoyayamoy,akting will smith keren the pursuit of happyness sukses bikin penontonnya tersentuh including me d,0,1,0
25/12/2011 23:01,pursuit,pranamawada,akting will smith di pursuit of happiness salah satu yang paling bagus dia bisa menggambarkan bahwa kebahagiaan itu bukan uang tapi kesempatan emas,0,1,0
25/12/2011 22:58,pursuit,praw,pursuit of happyness mau ditonton berkali kali pun tetap mengharukan akting jaden bagus,0,1,0
25/12/2011 22:55,pursuit,fallidaf,the pursuit of happines udah film paling keren lah apalagi akting will smith menjiwai banget,1,1,0
18/08/2011 12:58,pursuit,kaedegian,baru nntn lo 7 pounds jg keren akting will smith nya rt pursuit of happiness mantap jaya keren keren ,0,1,0
15/05/2011 23:52,pursuit,skulluvaffair__,the pursuit of happyness film yang menginspirasi dengan akting will smith yg cemerlang jayden smith oowhhh like father like son,0,1,0
06/05/2011 17:37,pursuit,JSmithIndns,akting jaden dalam the pursuit of happiness tidak luput dari perhatian para kritikus film yang memberinya banyak pujian,0,1,0
28/04/2011 07:32,pursuit,Fran_Solo, 3 degrees of separation masih akting terbaik will smith org umum tahunya the pursuit of happyness ,0,1,0
16/11/2010 11:50,pursuit,maysarferc, pursuit of happiness the real live akting will smith with son keren cocok n0ntn film ini bgi yg ingn cari inspirasi ,1,1,0
26/07/2010 16:54,pursuit,eeaazz,weww film kesukaan guee akting nya jaden smith sudah dimulai d rt film lama pursuit of happiness,0,1,0
18/06/2010 01:27,pursuit,AdreannaMazaya,makin pengen nntn pursuit of happyness setelah liat akting jaden smith di karate kid apa lg di pursuit of happyness ada will smith jg ahik,0,1,0
17/06/2010 19:30,pursuit,primahw,inget debutnya jaden smith di the pursuit of happiness dimana dia main bareng will smith ayahnya emang bakat akting tuh anak ,0,1,0
11/09/2015 17:04,pursuit,ardipratama,ini film kacau banget ya komedi menggelikan yg absurd heran2nya aktris peraih oscar reese hot pursuit ,-1,-1,-1
29/06/2010 22:08,pursuit,mikorahmat,ternyata pemain pursuit of happiness udah gede dan maen di karate kid sayang actingmu ga sebagus dulu ,0,-1,0
30/10/2021 20:03,pursuit,uselessdonut, deserter pursuit ost oke sinematografi oke pemainnya oke banget ceritanya okeeeeee,1,1,1
24/06/2022 23:56,world heroes mission,fischlozz,currently movie tierlist bnha gw 1 heroes rising despite of me ga terlalu suka endingnya 2 world heroes mission 3 two heroes rising demi allah gw masih salty banget plot twistnya najis banget ,-1,0,0
18/05/2021 10:48,world heroes mission,J_POP_NEWS,ryo yoshizawa akan muncul sebagai pemeran tambahan dari anime movie my hero academia the movie world heroes mission ,0,0,0
03/08/2013 22:11,film restless,belamimind,abis nonton film restless dan alhasil gue bngung ngambil kesimpulan dr cerita asli aneh hahaha bsok harus nntn love phobia d,-1,0,-1
01/01/2012 09:25,film restless,taemmon,ya ampun ini cerita film restless sedih nya ganahaaan,1,0,0
23/02/2011 00:26,film restless,BJK_Neko,ending film the restless nya kok gitu nanggung ,-1,0,0
06/12/2011 15:31,film restless,__aih,krn dvd subtitlenya jelek jadi nonton film ringan dgcerita biasa aja mudah ditebak tapi dg akting emma stone yg jawara ,-1,1,0
02/06/2022 21:02,nightmare alley,CulturaMagz,nightmare alley 2021 berbeda dengan film fantasi del toro sebelumnya film drama suspense dengan plot tanpa makhluk supranatural atau mutan hanya kisah kelam tentang mentalist yang memanfaatkan situasi untuk keuntungan sendiri ,0,0,0
09/03/2022 14:57,nightmare alley,muhamadfannyf,4 nightmare alley guillermo del toro didongengin guillermo del toro lumayan hampir tertidur di awal film karena plot yang lambat tetapi cukup terbayarkan menjelang akhir film 7 5 10 pakuwon mall xxi surabaya ,1,0,0
18/02/2022 01:05,nightmare alley,deiga_,nightmare alley kebaca plot twistnya,-1,0,0
19/01/2022 23:44,nightmare alley,tickatiche,beres nonton nightmare alley slow plot sejam itu bener2 ngebosenin tp tertolong di 45 menit terakhir yg cukup menarik utk ditonton moral value bnyak bnget salah satu yg gue ingat dr film ini susah bnget jd orang baik apalagi punya masa lalu yg cukup kelam 7 10 ,1,0,0
24/08/2022 19:34,nightmare alley,mutiara_tanjung,cerita yg bagus dan bisa untuk di eksplor dan kesukaan kita semua ada pesan moral wkwk score 7 5 10 nonton di hotstar my review of nightmare alley on letterboxd ,1,0,0
20/02/2022 21:55,nightmare alley,firdausdahlanm1,selamat datang ke dunia tipu tipu nightmare alley cinematography dia bagus makin ke hujung makin dark yeah aku suka cerita dark2 gini ,1,0,1
14/02/2022 22:22,nightmare alley,boycandra7,031 nightmare alley karya terbaru dari sutradara yg punya visual unik del toro cerita yang membuat penonton berpikir apa ini fakta atau hanya ilusi sayang durasi kepanjangan 3 5 of 5 stars ,1,0,1
10/02/2022 00:43,nightmare alley,brndnewusername,nightmare alley penasaran sama film ini masuk nominasi best picture nyesel ga nonton di bioskop tayang cuma seminggu cerita tentang perjalanan tokoh utama menjadi kang sulap bradley cooper aktingnya keren tp ngga cukup bagus buat nominasi tahun ini ,0,-1,1
23/01/2022 15:33,nightmare alley,aindriawan,nightmare alley itu bagus sebagus bagusnya film ringan di awal tapi makin berat seiring cerita yang semakin kompleks lalu diakhiri dengan twist yang wah film paling berbobot sejauh tahun ini aspek moral filosofi psikologi keagamaan ada semua ,1,0,0
19/01/2022 16:23,nightmare alley,iisreds82,3 nightmare alley beautiful dark tragic durasi emang lama 2 5 jam dgn pace yg slow tapi worth it in every scene maksud cerita tersampaikan dgn jelas dan runut bradley cooper aktingnya keren sebagai usual dan gantengnya pake banget disini ,1,1,0
13/04/2022 04:08,nightmare alley,rzlhmdfz,ending nightmare alley klasik sih,-1,0,-1
09/02/2022 20:20,nightmare alley,Bryan_Ahwan,18 nightmare alley 2022 stan pria yg ikut brkerja di karnaval disna iya bljar bbrapa trik pertunjukan panggung stlah ia mnguasai nya ia prgi dgn wnita ny untk mncari pruntungan nya sndiri durasi film ckup lama hrus sbar cermat krna ending nya cukup membekas bgt 9 10 ,1,0,0
20/01/2022 20:03,nightmare alley,sinemaksimal,singkatnya nightmare alley karya guillermo del toro adalah sebuah film neo noir psychological thriller yang cukup baik durasinya yang panjang dan alurnya yang lambat terbayarkan dengan third act dan ending yang sempurna ,1,0,0
21/01/2022 19:32,nightmare alley,sunflwr2_,nonton nightmare alley karna bradley cooper tapi salfok sama cate blanchett keren bgt knp kalau dia acting selalu keliatan classy gitu ,0,1,0
27/03/2022 07:51,nightmare alley,bluesunkiss_,suara penampilan sama akting cate blanchett di nightmare alley sukses melemaskan lututku ,0,1,0
08/02/2022 18:02,nightmare alley,suriyanasuri,6 fiilm nightmare alley sendiri jalann ceritanya bagus akting pemainnya bagus kalau orang mungkin kebanyakan apresiasi tokoh utama atau sang psikolog tapi bagiku performance yang paling tak terlupakan justru dari toni collette,1,1,0
19/01/2022 23:21,nightmare alley,isanmahendra7,06 nightmare alley 2022 buat gw film ini memberikan salah satu pengalaman sinematik terbaik di era pandemi membawa gw masuk mempelajari cara kerja psikis mental manusia lebih dalam dengan akting tata teknis kelas dewa film ini terasa begitu powerfull for me bagooss ,0,1,1
04/02/2022 23:10,nightmare alley,melancholysober,nightmare alley film rating 6 10 opini nyeritain mentalis penipu sukses yang akhirnya gagal mirip mirip kayak the greatest showman dari segi aktor aktris sama visualnya oke gore nya juga keliatan nyata tapi untuk alur ceritanya kurang ,-1,1,0
24/01/2022 19:23,nightmare alley,Ardimnsyr,7 nightmare alley 2021 stanton carlisle terjebak dlm sebuah karnaval berambisi utk memanipulasi org2 dgn triknya walaupun pace nya cukup lambat konfliknya dibangun pelan tapi pasti dan ditutup dgn epic semua pemain bermain dgn sangat baik 3 5 5 ,1,1,0
20/09/2022 00:38,nightmare alley,bluesunkiss_, decision to leave the florida project nightmare alley curious case of benjamin button shutter island get out little forest lady vengeance ini estetik dalam aspek sinematografi tapi ya bukan estetik ciwi ciwi gemoy gitu bukan ,0,0,1
16/04/2022 22:39,the ice age adventures of buck wild,newadityaap,46 the ice age adventures of buck wild disney skor 4 10 cerita serba tanggung yang membuat spin off ini menjadi tontonan yang kurang penting akhirnya cukup menjadi hiburan yang hanya lewat diulas singkat di ,-1,0,-1
09/02/2022 19:10,the ice age adventures of buck wild,Ariesta07,29 the ice age adventures of buck wild disney hotstar 6 5 10 fokus cerita di petualangan possum bersaudara gak ada yg spesial dr cerita komedinya untungnya masih ada kenangan yg muncul dr kehadiran karakter di dunia dinosaurus sebelumnya ,-1,0,0
05/06/2022 19:23,hotel transylvania: transformania,vendyxiao,hotel transylvania 4 transformania 2022 7 10 kayaknya sudah wajar bila sebuah film makin banyak serinya kesan yg didapat juga terus semakin turun gk terkecuali film ini film keempatnya ini terasa sudah mulai agak agak jenuh plot ceritanya kurang mantap tp msh oke ditonton ,-1,0,-1
22/01/2022 17:40,hotel transylvania: transformania,aldypradana17,3 hotel transylvania transformania cerita intinya masih mirip mirip dengan seri sebelumnya tapi komedinya masih solid dan tersebar di banyak tempat cocok buat yang suka receh receh ,1,0,0
20/03/2022 06:11,texas chainsaw massacre,louispswifey,btw kalian nonton texas chainsaw massacre dehhh seru serem gereget trs plot twist gitu,1,0,0
06/03/2022 17:02,texas chainsaw massacre,novemberajax__,habis liat texas chainsaw massacre yg bertolak belakang dg genre film yg berani kutonton krn penuh dg darah dan pembunuhan akhirnya smpk skg masih kepikiran krn endingnya yg plot twist bgt dan mikir kalo ak yg ad disitu mgkn uda jd milih kecepit dibelakang tv ,1,0,1
02/03/2022 06:41,texas chainsaw massacre,cynicaLboxes,dengan bawa nama besar franchise texas chainsaw massacre film ini sayangnya digarap kurang maksimal banjir plot hole plus diisi tokoh tokoh bodoh bikin terkesan murahan kurang bumbu ,-1,-1,0
26/02/2022 00:25,texas chainsaw massacre,rayculz,70 texas chainsaw massacre 2022 untuk david blue garcia film ini sangat salah setelah saya melihatnya meskipun idenya menarik mengambil setting 50 tahun setelah film originalnya tetapi plot eksekusinya hancur berantakan 1 10 ,-1,-1,-1
24/02/2022 16:42,texas chainsaw massacre,shutheflop, texas chainsaw massacre 1974 kalo km ada di fandom horror pasti sering denger tentang film ini bnyak yg kyk menuhankan film ini padahal pas aku tonton isinya teriak teriak aj sama suara gergaji walau plot nya ini memang smpai skrg dipakai untuk film horror tp overrated sih ,-1,0,0
21/02/2022 21:22,texas chainsaw massacre,h00neybutter,gila banget film texas chainsaw massacre bener kan plot twist diakir ada season 2 nya nih ,0,0,0
20/02/2022 18:52,texas chainsaw massacre,pinch_me_,hahh apaan nih texas chainsaw massacre ngga ada plot sama sekali cuma orang datang ke kota sepi stab stab stab gergaji mesin pew pew pew udah kelar ,-1,0,0
11/10/2021 15:47,texas chainsaw massacre,caleeida,gue suka banget sama review yang ngebahas film gore karena gue gak terlalu berani kalo segrafik itu tapi penasaran mampus sama plot dan aspek horrornya jadilah saya yang tau selang seling texas chainsaw massacre tanpa pernah nonton filmnya ,0,0,-1
21/02/2022 21:28,texas chainsaw massacre,diminosaur,texas chainsaw massacre 6 10 katanya bikin mual tapi biasa aja lebih tegang yang 2003 tapi mungkin karena itu nontonnya juga dulu tapi ya ini ada cerita bangkit dari trauma si tokoh utamanya overall ceritanya 11 12 sama halloween lebih berkarakter michael myers juga ,-1,0,0
21/02/2022 19:17,texas chainsaw massacre,jnessy_,texas chainsaw massacre 2022 film ini sebenarnya punya kesempatan jika nyediain waktu luang buat ngegambarin apa yg terjadi dgn leatherface setelah film pertama tapi sayang kayanya siapapun ga ada yg perduli soal cerita dan akhirnya cm sebatas jd gorefest aja score 2 5 ,-1,0,-1
21/02/2022 19:09,texas chainsaw massacre,awikwokbgtkak,texas chainsaw massacre okelah cerita gak jelas gore dapet,-1,0,0
20/02/2022 02:02,texas chainsaw massacre,AN0NSERAM,nonton texas chainsaw massacre di netflix malah kepengen bantuin leatherface buat bunuhin para korban korbannya kaya tai tolol bgt aktingnya jelek cerita sampah doh ,-1,-1,-1
12/12/2021 20:48,texas chainsaw massacre,astahereeebitjh,sumpah mereka udah berkali kali bikin texas chainsaw massacre selama tahun 2010an keatas anjir dari 2013 2017 sekarang 2022 nggak bosen apa jason dari friday the 13th sama freddy krueger dari nightmare on elm street nggak dapat dapat film baru padahal cerita mereka tergolong unik,0,0,0
25/08/2017 17:21,texas chainsaw massacre,bellahaliff,cerita house of wax dengan texas chainsaw massacre lebih kurang sama,0,0,0
24/10/2013 09:36,texas chainsaw massacre,devanggara,sebuah film thriller yang sangaat biasa dengan pengolahan cerita yang the texas chainsaw massacre 3d ,-1,0,-1
22/08/2013 11:39,texas chainsaw massacre,JustNiaaa,ternyata peran leatherface diambil dari cerita pembunuh brutal di usa the texas chainsaw massacre 3d ,0,0,0
06/05/2013 07:37,texas chainsaw massacre,yudzar,ga rame 2x remake dan cerita nya tetep gitu2 juga the texas chainsaw massacre 3d ,-1,0,-1
23/08/2022 22:30,texas chainsaw massacre,moviemenfes, texas chainsaw massacre mvs ada yg bisa jelasin ga kenapa si monsternya hidup lagi film thriller terseru tp masih bingung ending nya ,-1,0,0
21/03/2022 23:08,texas chainsaw massacre,ahzamiaverous,dr film texas chainsaw massacre poinnya adalah kalo ngebunuh penjahat pastiin dulu udh mati ajg kan ga asik bgt udh mau happy ending tbtb malah mati kegorok,-1,0,0
08/03/2022 08:06,texas chainsaw massacre,greycorduroi,gue udah ngerasa ngeganjel pas di ending arc texas chainsaw massacre taunya beneran muncul lagi tu orang,-1,0,0
27/02/2022 10:32,texas chainsaw massacre,princesscnsrt, texas chainsaw massacre itu juga mantep dengan ending yg membagongkan ,1,0,0
25/02/2022 07:10,texas chainsaw massacre,melancholysober,masih kaget sih sama texas chainsaw massacre padahal film remake yg kadang ternyata ga lebih seru dr yang asli tapi serem banget anj mana durasi cuman bener bener 1 jam dg ending yang bakekok ,-1,0,-1
22/02/2022 23:43,texas chainsaw massacre,Chip_Lubis,texas chainsaw massacre emang film kayak gini mah jangan ngarep happy ending ,-1,0,-1
19/02/2022 16:31,texas chainsaw massacre,kerupvk,nonton texas chainsaw massacre ini kayak ending sinetron indosiar bikin greget genre slasher yang berani di tengah maraknya superhero lanjut ke sekuel ngga ya tebak ,1,0,0
04/12/2010 18:50,texas chainsaw massacre,egiculous,paling gak suka nonton film pas adegan jagoannya melakukan penyelamatan sekali kali sad ending ngapa kaya texas chainsaw massacre tu lho,-1,0,0
13/10/2012 23:08,texas chainsaw massacre,ddiibboott,ada texas chainsaw massacre next generation di cinemax cocok buat yg pnasaran liat akting awalnya renne zellweger woddy harelson,0,1,0
21/02/2022 19:34,texas chainsaw massacre,leehcxx,nonton texas chainsaw massacre pengen misuh2 ini pemeran utamanya gabisa lebih pinter dikit apa yaallah,0,-1,0
16/07/2022 12:50,texas chainsaw massacre,kerupvk,the black phone klasik horror terbaik scott derrickson baik desain produksi kostum tata rias soundtrack dan sinematografi kental nuansa 1970 bahkan ga nyangka pop culture the texas chainsaw massacre dan enter the dragon dalam dialognya ,1,1,1
